asin,image_type,image_index,image_url
B07SF5LP9K,high_resolution,6,https://m.media-amazon.com/images/I/61iVyGiBytL._AC_SL1500_.jpg
B07SF5LP9K,high_resolution,7,https://m.media-amazon.com/images/I/51foPKirIEL._AC_SL1500_.jpg
B07SF5LP9K,high_resolution,8,https://m.media-amazon.com/images/I/81ERStv-oiL._AC_SL1500_.jpg
B07SF5LP9K,high_resolution,9,https://m.media-amazon.com/images/I/71yAJYsLA+L._AC_SL1500_.jpg
B07SF5LP9K,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/432cf3ed-dde5-4375-b951-10b7a71c23db.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/7c8667c6-46f3-40bd-97d1-9a08a2dd2059.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/bd92db35-8eab-418f-9249-933850b80802.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/83c290e1-e9d8-4ab1-9562-edf5ce77b432.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/fc624a95-b7e4-405f-a4a6-48c27820603b.__CR0,0,1300,700_PT0_SX650_V1___.jpg"
B07SF5LP9K,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9c98bbf8-7754-489c-890b-9b21a43c2f44.__CR0,0,1300,700_PT0_SX650_V1___.jpg"
B07SF5LP9K,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/394c1933-6508-4c8b-b550-6756da4ab2a6.__AC_SR200,225___.jpg"
B07SF5LP9K,a_plus,7,"https://m.media-amazon.com/images/I/31Cz%2BtoJIjL.__AC_SR200,225___.jpg"
B07SF5LP9K,a_plus,8,"https://m.media-amazon.com/images/I/3150hJrCGGL.__AC_SR200,225___.jpg"
B07SF5LP9K,a_plus,9,"https://m.media-amazon.com/images/I/41moLKspCfL.__AC_SR200,225___.jpg"
B07SF5LP9K,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/79e41c3a-3cfd-46c5-ab13-45fc1e820488.__AC_SR200,225___.jpg"
B07SF5LP9K,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/157f8826-2216-4cc6-ab14-f44efe213a3f.__AC_SR200,225___.jpg"
B07SF5LP9K,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/fed79c02-6159-4924-9782-f58d2b15b3ea.__AC_SR200,225___.jpg"
B07SF5LP9K,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/432cf3ed-dde5-4375-b951-10b7a71c23db.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/7c8667c6-46f3-40bd-97d1-9a08a2dd2059.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/bd92db35-8eab-418f-9249-933850b80802.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/83c290e1-e9d8-4ab1-9562-edf5ce77b432.__CR0,0,2928,1200_PT0_SX1464_V1___.jpg"
B07SF5LP9K,a_plus,17,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/fc624a95-b7e4-405f-a4a6-48c27820603b.__CR0,0,1300,700_PT0_SX650_V1___.jpg"
B07SF5LP9K,a_plus,18,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9c98bbf8-7754-489c-890b-9b21a43c2f44.__CR0,0,1300,700_PT0_SX650_V1___.jpg"
B0H4RB849Q,high_resolution,0,https://m.media-amazon.com/images/I/816r9oOmXhL._AC_SL1500_.jpg
B0H4RB849Q,high_resolution,1,https://m.media-amazon.com/images/I/81jnMrlz0EL._AC_SL1500_.jpg
B0H4RB849Q,high_resolution,2,https://m.media-amazon.com/images/I/71NQOeczxdL._AC_SL1500_.jpg
B0H4RB849Q,high_resolution,3,https://m.media-amazon.com/images/I/81fmMOj7mIL._AC_SL1500_.jpg
B0H4RB849Q,high_resolution,4,https://m.media-amazon.com/images/I/71rLKaMxCNL._AC_SL1500_.jpg
B0H4RB849Q,high_resolution,5,https://m.media-amazon.com/images/I/81GFRs16AfL._AC_SL1500_.jpg
B0H4RB849Q,high_resolution,6,https://m.media-amazon.com/images/I/819tkRne6IL._AC_SL1500_.jpg
B0H4RB849Q,high_resolution,7,https://m.media-amazon.com/images/I/81i5fdRU81L._AC_SL1500_.jpg
B0H4RB849Q,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/054ef619-5754-4fd7-af8e-63e3e768ce74.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/7e4405e1-5db7-464d-852e-7f215be409a4.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9ff1594e-0715-44ee-aeb6-40709f99e58b.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/58c7baf5-c0a1-4ff8-8a50-7492fc36f82b.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/8a2ba8c7-d09c-4c31-bf35-47bfb6a2401f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/03dc0251-9083-4242-990e-51d2155b4645.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/1885105e-e622-4851-85c4-998b5cb81bfc.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/1127a8da-b50d-4364-9856-fa75bf7de4e0.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/5fd8e3c8-fa47-4fc9-adc7-82aaa096cec0.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/05f4af79-f739-4f9d-b589-25623b2c4dc4.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/054ef619-5754-4fd7-af8e-63e3e768ce74.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/7e4405e1-5db7-464d-852e-7f215be409a4.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9ff1594e-0715-44ee-aeb6-40709f99e58b.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/58c7baf5-c0a1-4ff8-8a50-7492fc36f82b.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/8a2ba8c7-d09c-4c31-bf35-47bfb6a2401f.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/03dc0251-9083-4242-990e-51d2155b4645.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/1885105e-e622-4851-85c4-998b5cb81bfc.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,17,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/1127a8da-b50d-4364-9856-fa75bf7de4e0.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,18,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/5fd8e3c8-fa47-4fc9-adc7-82aaa096cec0.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0H4RB849Q,a_plus,19,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/05f4af79-f739-4f9d-b589-25623b2c4dc4.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,high_resolution,0,https://m.media-amazon.com/images/I/71H-ajHdyhL._AC_SL1500_.jpg
B0FT2JLPD8,high_resolution,1,https://m.media-amazon.com/images/I/81RQodKVI+L._AC_SL1500_.jpg
B0FT2JLPD8,high_resolution,2,https://m.media-amazon.com/images/I/61yUtJU6rLL._AC_SL1500_.jpg
B0FT2JLPD8,high_resolution,3,https://m.media-amazon.com/images/I/81MM0a8ZxPL._AC_SL1500_.jpg
B0FT2JLPD8,high_resolution,4,https://m.media-amazon.com/images/I/717pNC097vL._AC_SL1500_.jpg
B0FT2JLPD8,high_resolution,5,https://m.media-amazon.com/images/I/71y+Tz1jNoL._AC_SL1500_.jpg
B0FT2JLPD8,high_resolution,6,https://m.media-amazon.com/images/I/61sImXXCM+L._AC_SL1500_.jpg
B0FT2JLPD8,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/da2d773d-88d0-4c1a-b8fe-1fb974a0a375.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4b72f9b5-fff3-40e2-82f3-9640d0577bf8.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/44ef2168-6000-4868-8a56-e7d81022ec67.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/6e68a9ea-7677-474c-9413-7386d379619c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f60047f6-d8dd-4096-8d93-673014fbdb74.__CR0,0,650,350_PT0_SX650_V1___.jpg"
B0FT2JLPD8,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/83efcd51-cba1-4892-95f7-57accc8ff3d1.__CR0,0,650,350_PT0_SX650_V1___.jpg"
B0FT2JLPD8,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f3ad70b5-dc87-4f0a-9739-78934a9d7c3a.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/27258988-0567-47a1-9816-e5cabab5bd20.__AC_SR200,225___.jpg"
B0FT2JLPD8,a_plus,8,"https://m.media-amazon.com/images/I/41rua3rpDfL.__AC_SR200,225___.jpg"
B0FT2JLPD8,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/8b00a0f0-9afe-49d5-a1c0-0bb716b6850f.__AC_SR200,225___.jpg"
B0FT2JLPD8,a_plus,10,"https://m.media-amazon.com/images/I/41k83HJ3JDL.__AC_SR200,225___.jpg"
B0FT2JLPD8,a_plus,11,"https://m.media-amazon.com/images/I/41XW5oVCJML.__AC_SR200,225___.jpg"
B0FT2JLPD8,a_plus,12,"https://m.media-amazon.com/images/I/41u7%2BWyT%2B9L.__AC_SR200,225___.jpg"
B0FT2JLPD8,a_plus,13,"https://m.media-amazon.com/images/I/411yWl%2BoHUL.__AC_SR200,225___.jpg"
B0FT2JLPD8,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/da2d773d-88d0-4c1a-b8fe-1fb974a0a375.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/4b72f9b5-fff3-40e2-82f3-9640d0577bf8.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/44ef2168-6000-4868-8a56-e7d81022ec67.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,17,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/6e68a9ea-7677-474c-9413-7386d379619c.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B0FT2JLPD8,a_plus,18,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f60047f6-d8dd-4096-8d93-673014fbdb74.__CR0,0,650,350_PT0_SX650_V1___.jpg"
B0FT2JLPD8,a_plus,19,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/83efcd51-cba1-4892-95f7-57accc8ff3d1.__CR0,0,650,350_PT0_SX650_V1___.jpg"
B0FT2JLPD8,a_plus,20,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f3ad70b5-dc87-4f0a-9739-78934a9d7c3a.__CR0,0,1464,600_PT0_SX1464_V1___.jpg"
B07DGSCJPF,high_resolution,0,https://m.media-amazon.com/images/I/81cMKUITgnL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,1,https://m.media-amazon.com/images/I/81jZqAQK7XL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,2,https://m.media-amazon.com/images/I/71n4YsDGImL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,3,https://m.media-amazon.com/images/I/71EaBE9YHBL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,4,https://m.media-amazon.com/images/I/71RjrlVMIJL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,5,https://m.media-amazon.com/images/I/711ni3o8jWL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,6,https://m.media-amazon.com/images/I/91NqE+HTdtL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,7,https://m.media-amazon.com/images/I/61FkWYW1NeL._AC_SL1500_.jpg
B07DGSCJPF,high_resolution,8,https://m.media-amazon.com/images/I/61yt67UpbRL._AC_SL1500_.jpg
B07DGSCJPF,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/5d7bcdac-4cbb-4de1-92f5-010e895c0812.__CR0,0,970,300_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/2b713e77-ed58-49f1-a373-5640db63c901.__CR0,0,970,600_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/90cc5dc0-3e38-4adc-8b62-b8fd583f338a.__CR0,0,970,600_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9f2864b0-0f7c-46ed-9126-2826559f6962.__CR0,0,970,600_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/70544ade-0b61-46b6-bede-98a2d65ee6ad.__CR0,0,970,300_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ca176a16-806a-47eb-b83a-ffad592ef268.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/688ae88c-ac56-4cba-a843-a64975d0463d.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ad397b48-4165-41d4-be1e-bc8014b20b38.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9bda471d-9551-4de7-9556-8b591e5f4401.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/607a7957-9596-4cf3-8d8f-9e71e9e2b7ea.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9f5cc6de-aff8-46a7-9a97-a2546b1acee2.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/5d7bcdac-4cbb-4de1-92f5-010e895c0812.__CR0,0,970,300_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/2b713e77-ed58-49f1-a373-5640db63c901.__CR0,0,970,600_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/90cc5dc0-3e38-4adc-8b62-b8fd583f338a.__CR0,0,970,600_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9f2864b0-0f7c-46ed-9126-2826559f6962.__CR0,0,970,600_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/70544ade-0b61-46b6-bede-98a2d65ee6ad.__CR0,0,970,300_PT0_SX970_V1___.jpg"
B07DGSCJPF,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ca176a16-806a-47eb-b83a-ffad592ef268.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,17,https://www.amazon.de/dp/B0CNQR56ZL?ref=emc_s_m_5_i_atc
B07DGSCJPF,a_plus,18,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/688ae88c-ac56-4cba-a843-a64975d0463d.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,19,https://www.amazon.de/dp/B094CCD82B?ref=emc_s_m_5_i_atc
B07DGSCJPF,a_plus,20,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ad397b48-4165-41d4-be1e-bc8014b20b38.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,21,https://www.amazon.de/dp/B0C5HJWG15?ref=emc_s_m_5_i_atc
B07DGSCJPF,a_plus,22,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9bda471d-9551-4de7-9556-8b591e5f4401.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,23,https://www.amazon.de/dp/B0CNVB98DP?ref=emc_s_m_5_i_atc
B07DGSCJPF,a_plus,24,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/607a7957-9596-4cf3-8d8f-9e71e9e2b7ea.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,25,https://www.amazon.de/dp/B08CZMSSXP?ref=emc_s_m_5_i_atc
B07DGSCJPF,a_plus,26,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9f5cc6de-aff8-46a7-9a97-a2546b1acee2.__AC_SR150,300___.jpg"
B07DGSCJPF,a_plus,27,https://www.amazon.de/dp/B0C4NMMPN7?ref=emc_s_m_5_i_atc
B0DK94BK76,high_resolution,0,https://m.media-amazon.com/images/I/81f-pcDlPfL._AC_SL1500_.jpg
B0DK94BK76,high_resolution,1,https://m.media-amazon.com/images/I/91wcdb-MIIL._AC_SL1500_.jpg
B0DK94BK76,high_resolution,2,https://m.media-amazon.com/images/I/71HOFBs9gUL._AC_SL1500_.jpg
B0DK94BK76,high_resolution,3,https://m.media-amazon.com/images/I/81E-OwDohBL._AC_SL1500_.jpg
B0DK94BK76,high_resolution,4,https://m.media-amazon.com/images/I/81Eu4LKRTvL._AC_SL1500_.jpg
B0DK94BK76,high_resolution,5,https://m.media-amazon.com/images/I/71O2Q7JyLfL._AC_SL1500_.jpg
B0DK94BK76,high_resolution,6,https://m.media-amazon.com/images/I/81N2du7xKGL._AC_SL1500_.jpg
B0DK94BK76,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f6edeab0-e319-47c7-997d-551121ab7cd5.__CR1,0,2999,1229_PT0_SX1464_V1___.jpg"
B0DK94BK76,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a6fa62f5-469d-4203-8d41-540c5ebfb034.__CR0,0,1464,600_PT0_SX1464_V1___.png"
B0DK94BK76,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b7f45581-2aec-4e14-9f1a-a647e110e2ff.__CR1,0,2999,1229_PT0_SX1464_V1___.jpg"
B0DK94BK76,a_plus,3,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/19bcf42e-1598-4e61-ad0f-8bf7c8e5f9f6/default.jobtemplate.hls.m3u8
B0DK94BK76,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f6edeab0-e319-47c7-997d-551121ab7cd5.__CR1,0,2999,1229_PT0_SX1464_V1___.jpg"
B0DK94BK76,a_plus,5,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/19bcf42e-1598-4e61-ad0f-8bf7c8e5f9f6/default.jobtemplate.hls.m3u8
B0DK94BK76,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a6fa62f5-469d-4203-8d41-540c5ebfb034.__CR0,0,1464,600_PT0_SX1464_V1___.png"
B0DK94BK76,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/b7f45581-2aec-4e14-9f1a-a647e110e2ff.__CR1,0,2999,1229_PT0_SX1464_V1___.jpg"
B0F3CPWB32,high_resolution,0,https://m.media-amazon.com/images/I/71C8gPl4VwL._AC_SL1500_.jpg
B0F3CPWB32,high_resolution,1,https://m.media-amazon.com/images/I/81kQGjfHfRL._AC_SL1500_.jpg
B0F3CPWB32,high_resolution,2,https://m.media-amazon.com/images/I/616zaqm7GDL._AC_SL1500_.jpg
B0F3CPWB32,high_resolution,3,https://m.media-amazon.com/images/I/71P2AmwDFYL._AC_SL1500_.jpg
B0F3CPWB32,high_resolution,4,https://m.media-amazon.com/images/I/81s9Kg2szPL._AC_SL1500_.jpg
B0F3CPWB32,high_resolution,5,https://m.media-amazon.com/images/I/71tQG2EOl3L._AC_SL1500_.jpg
B0F3CPWB32,high_resolution,6,https://m.media-amazon.com/images/I/91SNYAfE0xL._AC_SL1500_.jpg
B0F3CPWB32,a_plus,0,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f7c63042-3002-4311-94ed-908867660521.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,1,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a708cd58-936d-4e4b-89ed-41794363be5b.__CR0,0,1464,600_PT0_SX1464_V1___.png"
B0F3CPWB32,a_plus,2,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/35a3bc99-2a35-4392-8af5-7f7db03eb85a.__CR0,0,3000,2250_PT0_SX800_V1___.jpg"
B0F3CPWB32,a_plus,3,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/da646cf2-404e-4456-bd78-f5183d3a48f3.__CR0,0,1800,1350_PT0_SX300_V1___.jpg"
B0F3CPWB32,a_plus,4,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/65a7eda0-02c5-4e4a-b8a6-43fb695064b8.__CR0,0,1800,1350_PT0_SX300_V1___.jpg"
B0F3CPWB32,a_plus,5,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/55bfa110-bba7-42d7-9064-58ef9d2136fd.__CR1,0,4095,3071_PT0_SX300_V1___.jpg"
B0F3CPWB32,a_plus,6,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/faaa779a-f979-4445-a3fe-5f0fc6478c29.__CR0,0,300,225_PT0_SX300_V1___.png"
B0F3CPWB32,a_plus,7,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/aefd4bea-8d3d-44f4-ac48-d71854cab27b.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,8,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/d0e478dc-b889-4ffd-9f3d-71433bbc5fb9.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,9,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a9acc987-da63-4abd-92ed-a911baeaf52f.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,10,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/9c72aa49-71d8-4ce6-b46c-be9b6dac31a1.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,11,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/bd1700c2-aee6-40b8-a11c-84dc7539db37.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,12,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/ea125caa-7fa3-4b5b-9593-1ea1bb1ee3a6.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,13,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/72d28573-d521-4caa-8b54-5d4a8d314e39.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,14,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/f7c63042-3002-4311-94ed-908867660521.__CR0,0,5000,2049_PT0_SX1464_V1___.jpg"
B0F3CPWB32,a_plus,15,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/a708cd58-936d-4e4b-89ed-41794363be5b.__CR0,0,1464,600_PT0_SX1464_V1___.png"
B0F3CPWB32,a_plus,16,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/35a3bc99-2a35-4392-8af5-7f7db03eb85a.__CR0,0,3000,2250_PT0_SX800_V1___.jpg"
B0F3CPWB32,a_plus,17,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/da646cf2-404e-4456-bd78-f5183d3a48f3.__CR0,0,1800,1350_PT0_SX300_V1___.jpg"
B0F3CPWB32,a_plus,18,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/65a7eda0-02c5-4e4a-b8a6-43fb695064b8.__CR0,0,1800,1350_PT0_SX300_V1___.jpg"
B0F3CPWB32,a_plus,19,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/55bfa110-bba7-42d7-9064-58ef9d2136fd.__CR1,0,4095,3071_PT0_SX300_V1___.jpg"
B0F3CPWB32,a_plus,20,"https://m.media-amazon.com/images/S/aplus-media-library-service-media/faaa779a-f979-4445-a3fe-5f0fc6478c29.__CR0,0,300,225_PT0_SX300_V1___.png"
